writing to logs/AEJ_data/2/trust-constr/Russia/2021_8_10_23_30
| niter |f evals|CG iter|  obj func   |tr radius |   opt    |  c viol  |
|-------|-------|-------|-------------|----------|----------|----------|
|   1   |   8   |   0   | -2.6398e+02 | 1.00e+00 | 1.29e+05 | 0.00e+00 |
|   2   |  16   |   1   | -4.4192e+02 | 1.00e+00 | 7.74e+01 | 2.05e-01 |
|   3   |  24   |   8   | -4.4208e+02 | 6.46e+00 | 6.83e+01 | 2.05e-01 |
|   4   |  32   |  15   | -4.4219e+02 | 8.72e+00 | 6.60e+01 | 2.05e-01 |
|   5   |  40   |  22   | -4.9809e+02 | 1.06e+01 | 6.47e+01 | 1.34e-01 |
|   6   |  48   |  28   | -5.8900e+02 | 1.06e+01 | 6.36e+01 | 5.66e-02 |
|   7   |  56   |  34   | -6.6937e+02 | 1.06e+01 | 6.25e+01 | 1.62e-02 |
|   8   |  64   |  39   | -7.1651e+02 | 1.06e+01 | 6.16e+01 | 0.00e+00 |
|   9   |  80   |  44   | -7.1651e+02 | 1.06e+00 | 6.16e+01 | 0.00e+00 |
|  10   |  96   |  51   | -7.1651e+02 | 1.06e-01 | 6.16e+01 | 0.00e+00 |
|  11   |  112  |  58   | -7.1651e+02 | 1.06e-02 | 6.16e+01 | 0.00e+00 |
|  12   |  128  |  65   | -7.1651e+02 | 5.32e-03 | 6.16e+01 | 0.00e+00 |
|  13   |  144  |  71   | -7.1651e+02 | 2.66e-03 | 6.16e+01 | 0.00e+00 |
|  14   |  160  |  77   | -7.1651e+02 | 1.33e-03 | 6.16e+01 | 0.00e+00 |
|  15   |  168  |  82   | -7.1652e+02 | 1.33e-03 | 6.15e+01 | 0.00e+00 |
|  16   |  176  |  87   | -7.1652e+02 | 6.65e-04 | 6.15e+01 | 0.00e+00 |
|  17   |  192  |  89   | -7.1652e+02 | 3.32e-04 | 6.15e+01 | 0.00e+00 |
|  18   |  208  |  91   | -7.1652e+02 | 1.66e-04 | 6.15e+01 | 0.00e+00 |
|  19   |  216  |  93   | -7.1654e+02 | 1.16e-03 | 6.16e+01 | 0.00e+00 |
|  20   |  232  |  95   | -7.1654e+02 | 5.82e-04 | 6.16e+01 | 0.00e+00 |
|  21   |  248  |  97   | -7.1654e+02 | 2.91e-04 | 6.16e+01 | 0.00e+00 |
|  22   |  264  |  99   | -7.1654e+02 | 1.45e-04 | 6.16e+01 | 0.00e+00 |
|  23   |  280  |  101  | -7.1654e+02 | 5.88e-05 | 6.16e+01 | 0.00e+00 |
|  24   |  296  |  103  | -7.1654e+02 | 9.60e-06 | 6.16e+01 | 0.00e+00 |
|  25   |  304  |  105  | -7.1654e+02 | 6.72e-05 | 6.16e+01 | 0.00e+00 |
|  26   |  320  |  107  | -7.1654e+02 | 1.25e-05 | 6.16e+01 | 0.00e+00 |
|  27   |  328  |  109  | -7.1654e+02 | 8.78e-05 | 6.16e+01 | 0.00e+00 |
|  28   |  344  |  111  | -7.1654e+02 | 2.14e-05 | 6.16e+01 | 0.00e+00 |
|  29   |  360  |  113  | -7.1654e+02 | 2.49e-06 | 6.16e+01 | 0.00e+00 |
|  30   |  368  |  115  | -7.1654e+02 | 1.75e-05 | 6.16e+01 | 0.00e+00 |
|  31   |  376  |  117  | -7.1654e+02 | 1.22e-04 | 6.16e+01 | 0.00e+00 |
|  32   |  392  |  119  | -7.1654e+02 | 4.15e-05 | 6.16e+01 | 0.00e+00 |
