writing to logs/AEJ_data/2/trust-constr/SAfrica/2021_8_11_13_17
| niter |f evals|CG iter|  obj func   |tr radius |   opt    |  c viol  |
|-------|-------|-------|-------------|----------|----------|----------|
|   1   |   8   |   0   | -6.6418e+02 | 1.00e+00 | 2.91e+05 | 0.00e+00 |
|   2   |  16   |   1   | -6.6418e+02 | 5.00e-01 | 2.91e+05 | 0.00e+00 |
|   3   |  24   |   2   | -6.6418e+02 | 2.50e-01 | 2.91e+05 | 0.00e+00 |
|   4   |  32   |   3   | -7.4502e+02 | 2.50e-01 | 8.07e+02 | 3.09e-02 |
|   5   |  40   |   8   | -7.4762e+02 | 1.40e+00 | 8.26e+02 | 3.05e-02 |
|   6   |  48   |  13   | -7.5002e+02 | 8.04e+00 | 3.08e+02 | 3.02e-02 |
|   7   |  56   |  20   | -7.5231e+02 | 8.04e+00 | 1.01e+02 | 2.99e-02 |
|   8   |  64   |  27   | -7.5472e+02 | 8.04e+00 | 9.00e+01 | 2.95e-02 |
|   9   |  72   |  34   | -7.5737e+02 | 8.04e+00 | 8.99e+01 | 2.91e-02 |
|  10   |  80   |  41   | -7.6014e+02 | 8.37e+00 | 8.97e+01 | 2.88e-02 |
|  11   |  88   |  47   | -7.9469e+02 | 8.37e+00 | 8.94e+01 | 4.30e-03 |
|  12   |  96   |  52   | -8.0523e+02 | 8.37e+00 | 8.91e+01 | 0.00e+00 |
|  13   |  104  |  58   | -8.0866e+02 | 8.37e+00 | 8.89e+01 | 0.00e+00 |
|  14   |  112  |  64   | -8.1240e+02 | 8.37e+00 | 8.86e+01 | 0.00e+00 |
|  15   |  120  |  70   | -8.1646e+02 | 8.37e+00 | 8.83e+01 | 0.00e+00 |
|  16   |  128  |  76   | -8.2094e+02 | 8.37e+00 | 8.79e+01 | 0.00e+00 |
|  17   |  136  |  82   | -8.2586e+02 | 8.37e+00 | 8.74e+01 | 0.00e+00 |
|  18   |  144  |  88   | -8.3134e+02 | 8.37e+00 | 8.68e+01 | 0.00e+00 |
|  19   |  152  |  94   | -8.3750e+02 | 8.37e+00 | 8.60e+01 | 0.00e+00 |
|  20   |  160  |  100  | -8.4461e+02 | 8.37e+00 | 8.49e+01 | 0.00e+00 |
|  21   |  168  |  106  | -8.5289e+02 | 8.37e+00 | 8.39e+01 | 0.00e+00 |
|  22   |  176  |  112  | -8.6268e+02 | 8.37e+00 | 8.30e+01 | 0.00e+00 |
|  23   |  184  |  118  | -8.7470e+02 | 8.37e+00 | 8.16e+01 | 0.00e+00 |
|  24   |  192  |  124  | -8.8992e+02 | 8.37e+00 | 7.90e+01 | 0.00e+00 |
|  25   |  200  |  130  | -9.0988e+02 | 8.37e+00 | 7.32e+01 | 0.00e+00 |
|  26   |  208  |  136  | -9.3586e+02 | 8.37e+00 | 5.67e+01 | 0.00e+00 |
|  27   |  216  |  142  | -9.5549e+02 | 8.37e+00 | 1.78e+02 | 0.00e+00 |
|  28   |  232  |  148  | -9.5549e+02 | 8.37e-01 | 1.78e+02 | 0.00e+00 |
|  29   |  240  |  154  | -9.5579e+02 | 8.37e-01 | 1.54e+02 | 0.00e+00 |
|  30   |  248  |  160  | -9.5604e+02 | 8.37e-01 | 1.65e+02 | 0.00e+00 |
|  31   |  256  |  166  | -9.5681e+02 | 8.37e-01 | 1.83e+02 | 0.00e+00 |
|  32   |  264  |  172  | -9.6057e+02 | 8.37e-01 | 2.38e+02 | 0.00e+00 |
|  33   |  272  |  178  | -9.6872e+02 | 1.32e+00 | 3.34e+02 | 0.00e+00 |
|  34   |  280  |  184  | -9.8141e+02 | 3.68e+00 | 7.58e+02 | 0.00e+00 |
|  35   |  288  |  190  | -1.0050e+03 | 3.68e+00 | 2.95e+02 | 0.00e+00 |
|  36   |  296  |  196  | -1.0333e+03 | 3.68e+00 | 5.72e+01 | 0.00e+00 |
|  37   |  304  |  202  | -1.0354e+03 | 3.68e+00 | 5.10e+01 | 0.00e+00 |
|  38   |  320  |  208  | -1.0354e+03 | 3.68e-01 | 5.10e+01 | 0.00e+00 |
|  39   |  336  |  215  | -1.0354e+03 | 3.68e-02 | 5.10e+01 | 0.00e+00 |
