writing to logs/AEJ_data/3/trust-constr/Chile/2021_8_11_13_17
| niter |f evals|CG iter|  obj func   |tr radius |   opt    |  c viol  |
|-------|-------|-------|-------------|----------|----------|----------|
|   1   |   8   |   0   | -4.0741e+02 | 1.00e+00 | 3.50e+05 | 0.00e+00 |
|   2   |  16   |   1   | -4.0741e+02 | 5.00e-01 | 3.50e+05 | 0.00e+00 |
|   3   |  24   |   2   | -4.0741e+02 | 2.50e-01 | 3.50e+05 | 0.00e+00 |
|   4   |  32   |   3   | -4.0741e+02 | 1.25e-01 | 3.50e+05 | 0.00e+00 |
|   5   |  40   |   4   | -4.2273e+02 | 1.25e-01 | 1.21e+03 | 0.00e+00 |
|   6   |  48   |   8   | -4.2807e+02 | 7.01e-01 | 1.26e+03 | 0.00e+00 |
|   7   |  56   |  13   | -4.3358e+02 | 3.95e+00 | 1.07e+03 | 0.00e+00 |
|   8   |  64   |  19   | -4.3879e+02 | 7.86e+00 | 3.67e+02 | 0.00e+00 |
|   9   |  72   |  26   | -4.4409e+02 | 7.86e+00 | 1.11e+02 | 0.00e+00 |
|  10   |  80   |  32   | -4.5000e+02 | 7.86e+00 | 3.34e+01 | 0.00e+00 |
|  11   |  88   |  39   | -4.5603e+02 | 7.86e+00 | 2.75e+01 | 0.00e+00 |
|  12   |  96   |  46   | -4.6235e+02 | 7.86e+00 | 2.72e+01 | 0.00e+00 |
|  13   |  104  |  53   | -4.6929e+02 | 7.86e+00 | 2.70e+01 | 0.00e+00 |
|  14   |  112  |  60   | -4.7946e+02 | 7.86e+00 | 2.68e+01 | 0.00e+00 |
|  15   |  120  |  67   | -4.9132e+02 | 7.86e+00 | 2.65e+01 | 0.00e+00 |
|  16   |  128  |  74   | -5.0555e+02 | 7.86e+00 | 2.61e+01 | 0.00e+00 |
|  17   |  136  |  81   | -5.2330e+02 | 7.86e+00 | 2.52e+01 | 0.00e+00 |
|  18   |  144  |  88   | -5.4651e+02 | 7.86e+00 | 2.35e+01 | 0.00e+00 |
|  19   |  152  |  95   | -5.7813e+02 | 7.86e+00 | 3.11e+01 | 0.00e+00 |
|  20   |  160  |  102  | -6.1262e+02 | 7.86e+00 | 1.17e+02 | 0.00e+00 |
|  21   |  176  |  109  | -6.1262e+02 | 7.86e-01 | 1.17e+02 | 0.00e+00 |
|  22   |  184  |  116  | -6.1789e+02 | 7.86e-01 | 1.23e+02 | 0.00e+00 |
|  23   |  192  |  123  | -6.2396e+02 | 7.86e-01 | 1.28e+02 | 0.00e+00 |
|  24   |  200  |  130  | -6.3081e+02 | 7.86e-01 | 1.33e+02 | 0.00e+00 |
|  25   |  208  |  137  | -6.3865e+02 | 7.86e-01 | 1.37e+02 | 0.00e+00 |
|  26   |  216  |  144  | -6.4783e+02 | 8.45e-01 | 1.41e+02 | 0.00e+00 |
|  27   |  224  |  151  | -6.5885e+02 | 9.62e-01 | 1.45e+02 | 0.00e+00 |
|  28   |  232  |  158  | -6.7258e+02 | 1.14e+00 | 1.49e+02 | 0.00e+00 |
|  29   |  240  |  165  | -6.9058e+02 | 1.42e+00 | 1.53e+02 | 0.00e+00 |
|  30   |  248  |  172  | -7.1593e+02 | 1.89e+00 | 1.60e+02 | 0.00e+00 |
|  31   |  256  |  179  | -7.5538e+02 | 2.74e+00 | 1.78e+02 | 0.00e+00 |
|  32   |  264  |  186  | -8.1576e+02 | 4.28e+00 | 3.03e+02 | 0.00e+00 |
|  33   |  280  |  193  | -8.1576e+02 | 4.28e-01 | 3.03e+02 | 0.00e+00 |
|  34   |  288  |  200  | -8.1587e+02 | 4.28e-01 | 3.03e+02 | 0.00e+00 |
|  35   |  296  |  207  | -8.1616e+02 | 4.28e-01 | 3.05e+02 | 0.00e+00 |
|  36   |  304  |  214  | -8.3396e+02 | 8.55e-01 | 5.26e+02 | 0.00e+00 |
|  37   |  312  |  221  | -8.3451e+02 | 8.55e-01 | 5.25e+02 | 0.00e+00 |
|  38   |  320  |  228  | -8.3816e+02 | 8.55e-01 | 6.21e+02 | 0.00e+00 |
|  39   |  328  |  235  | -8.4351e+02 | 1.46e+00 | 6.01e+02 | 0.00e+00 |
|  40   |  336  |  241  | -8.4826e+02 | 1.46e+00 | 5.78e+02 | 0.00e+00 |
|  41   |  352  |  248  | -8.4826e+02 | 1.46e-01 | 5.78e+02 | 0.00e+00 |
|  42   |  360  |  253  | -8.8727e+02 | 1.02e+00 | 3.44e+02 | 0.00e+00 |
|  43   |  368  |  260  | -8.9892e+02 | 1.02e+00 | 9.06e+01 | 0.00e+00 |
|  44   |  376  |  267  | -9.0489e+02 | 1.02e+00 | 1.18e+02 | 0.00e+00 |
|  45   |  384  |  274  | -9.0649e+02 | 1.02e+00 | 1.93e+02 | 0.00e+00 |
|  46   |  392  |  281  | -9.0726e+02 | 1.02e+00 | 1.64e+02 | 0.00e+00 |
|  47   |  400  |  288  | -9.0831e+02 | 1.02e+00 | 1.88e+02 | 0.00e+00 |
|  48   |  408  |  295  | -9.0835e+02 | 1.02e+00 | 1.98e+02 | 0.00e+00 |
|  49   |  416  |  299  | -9.0836e+02 | 1.02e+00 | 1.98e+02 | 0.00e+00 |
|  50   |  424  |  306  | -9.4349e+02 | 4.33e+00 | 3.12e+01 | 0.00e+00 |
|  51   |  432  |  313  | -9.4451e+02 | 4.33e+00 | 1.25e+02 | 0.00e+00 |
|  52   |  440  |  320  | -9.4553e+02 | 4.33e+00 | 3.83e+01 | 0.00e+00 |
|  53   |  448  |  327  | -9.4560e+02 | 4.33e+00 | 4.06e+01 | 0.00e+00 |
|  54   |  456  |  331  | -9.4560e+02 | 4.33e+00 | 4.06e+01 | 0.00e+00 |
|  55   |  464  |  338  | -9.4588e+02 | 4.33e+00 | 1.78e+01 | 0.00e+00 |
|  56   |  472  |  344  | -9.4627e+02 | 4.33e+00 | 2.84e+01 | 0.00e+00 |
|  57   |  480  |  351  | -9.4727e+02 | 4.33e+00 | 6.20e+01 | 0.00e+00 |
|  58   |  488  |  358  | -9.4877e+02 | 4.33e+00 | 8.46e+01 | 0.00e+00 |
|  59   |  496  |  365  | -9.5011e+02 | 4.33e+00 | 3.12e+01 | 0.00e+00 |
|  60   |  504  |  372  | -9.5058e+02 | 4.33e+00 | 1.79e+01 | 0.00e+00 |
|  61   |  512  |  379  | -9.5070e+02 | 4.33e+00 | 2.58e+01 | 0.00e+00 |
|  62   |  520  |  385  | -9.5071e+02 | 4.33e+00 | 2.14e+01 | 0.00e+00 |
|  63   |  528  |  391  | -9.5071e+02 | 4.33e+00 | 2.16e+01 | 0.00e+00 |
|  64   |  536  |  397  | -9.5072e+02 | 4.33e+00 | 2.24e+01 | 0.00e+00 |
|  65   |  544  |  400  | -9.5072e+02 | 4.33e+00 | 2.24e+01 | 0.00e+00 |
|  66   |  552  |  407  | -9.6211e+02 | 4.33e+00 | 3.01e+02 | 0.00e+00 |
|  67   |  560  |  414  | -9.6432e+02 | 4.33e+00 | 5.99e+01 | 0.00e+00 |
|  68   |  568  |  421  | -9.6608e+02 | 4.33e+00 | 2.44e+01 | 0.00e+00 |
|  69   |  576  |  428  | -9.6651e+02 | 4.33e+00 | 4.08e+01 | 0.00e+00 |
|  70   |  584  |  435  | -9.6674e+02 | 4.33e+00 | 2.35e+01 | 0.00e+00 |
|  71   |  592  |  442  | -9.6679e+02 | 4.33e+00 | 2.68e+01 | 0.00e+00 |
|  72   |  600  |  449  | -9.6686e+02 | 4.33e+00 | 2.96e+01 | 0.00e+00 |
|  73   |  608  |  454  | -9.6687e+02 | 4.33e+00 | 2.81e+01 | 0.00e+00 |
|  74   |  616  |  455  | -9.6687e+02 | 4.33e+00 | 2.81e+01 | 0.00e+00 |
|  75   |  632  |  461  | -9.6687e+02 | 4.33e-01 | 2.81e+01 | 0.00e+00 |
|  76   |  640  |  466  | -9.6693e+02 | 4.33e-01 | 1.74e+01 | 0.00e+00 |
|  77   |  648  |  471  | -9.6698e+02 | 4.33e-01 | 1.37e+01 | 0.00e+00 |
|  78   |  656  |  476  | -9.6718e+02 | 4.33e-01 | 1.84e+01 | 0.00e+00 |
